bp	cropland_area	cropland_pressure	human_K_factor
2873	0.110000	0.000000	1.000000
2872	0.110000	0.000000	1.000000
2871	0.110000	0.000000	1.000000
2870	0.110000	0.000000	1.000000
2869	0.110000	0.000000	1.000000
2868	0.110000	0.000000	1.000000
2867	0.110000	0.000000	1.000000
2866	0.110000	0.000000	1.000000
2865	0.110000	0.000000	1.000000
2864	0.110000	0.000000	1.000000
2863	0.110000	0.000000	1.000000
2862	0.110000	0.000000	1.000000
2861	0.110000	0.000000	1.000000
2860	0.110000	0.000000	1.000000
2859	0.110000	0.000000	1.000000
2858	0.110000	0.000000	1.000000
2857	0.110000	0.000000	1.000000
2856	0.110000	0.000000	1.000000
2855	0.110000	0.000000	1.000000
2854	0.110000	0.000000	1.000000
2853	0.110000	0.000000	1.000000
2852	0.110000	0.000000	1.000000
2851	0.110000	0.000000	1.000000
2850	0.110000	0.000000	1.000000
2849	0.110000	0.000000	1.000000
2848	0.110000	0.000000	1.000000
2847	0.110000	0.000000	1.000000
2846	0.110000	0.000000	1.000000
2845	0.110000	0.000000	1.000000
2844	0.110000	0.000000	1.000000
2843	0.110000	0.000000	1.000000
2842	0.110000	0.000000	1.000000
2841	0.110000	0.000000	1.000000
2840	0.110000	0.000000	1.000000
2839	0.110000	0.000000	1.000000
2838	0.110000	0.000000	1.000000
2837	0.110000	0.000000	1.000000
2836	0.110000	0.000000	1.000000
2835	0.110000	0.000000	1.000000
2834	0.110000	0.000000	1.000000
2833	0.110000	0.000000	1.000000
2832	0.110000	0.000000	1.000000
2831	0.110000	0.000000	1.000000
2830	0.110000	0.000000	1.000000
2829	0.110000	0.000000	1.000000
2828	0.110000	0.000000	1.000000
2827	0.110000	0.000000	1.000000
2826	0.110000	0.000000	1.000000
2825	0.110000	0.000000	1.000000
2824	0.110000	0.000000	1.000000
2823	0.110000	0.000000	1.000000
2822	0.110000	0.000000	1.000000
2821	0.110000	0.000000	1.000000
2820	0.110000	0.000000	1.000000
2819	0.110000	0.000000	1.000000
2818	0.110000	0.000000	1.000000
2817	0.110000	0.000000	1.000000
2816	0.110000	0.000000	1.000000
2815	0.110000	0.000000	1.000000
2814	0.110000	0.000000	1.000000
2813	0.110000	0.000000	1.000000
2812	0.110000	0.000000	1.000000
2811	0.110000	0.000000	1.000000
2810	0.110000	0.000000	1.000000
2809	0.110000	0.000000	1.000000
2808	0.110000	0.000000	1.000000
2807	0.110000	0.000000	1.000000
2806	0.110000	0.000000	1.000000
2805	0.110000	0.000000	1.000000
2804	0.110000	0.000000	1.000000
2803	0.110000	0.000000	1.000000
2802	0.110000	0.000000	1.000000
2801	0.110000	0.000000	1.000000
2800	0.110000	0.000000	1.000000
2799	0.110000	0.000000	1.000000
2798	0.110000	0.000000	1.000000
2797	0.110000	0.000000	1.000000
2796	0.110000	0.000000	1.000000
2795	0.110000	0.000000	1.000000
2794	0.110000	0.000000	1.000000
2793	0.110000	0.000000	1.000000
2792	0.110000	0.000000	1.000000
2791	0.110000	0.000000	1.000000
2790	0.110000	0.000000	1.000000
2789	0.110000	0.000000	1.000000
2788	0.110000	0.000000	1.000000
2787	0.110000	0.000000	1.000000
2786	0.110000	0.000000	1.000000
2785	0.110000	0.000000	1.000000
2784	0.110000	0.000000	1.000000
2783	0.110000	0.000000	1.000000
2782	0.110000	0.000000	1.000000
2781	0.110000	0.000000	1.000000
2780	0.110000	0.000000	1.000000
2779	0.110000	0.000000	1.000000
2778	0.110000	0.000000	1.000000
2777	0.110000	0.000000	1.000000
2776	0.110000	0.000000	1.000000
2775	0.110000	0.000000	1.000000
2774	0.110000	0.000000	1.000000
2773	0.110000	0.000000	1.000000
2772	0.110000	0.000000	1.000000
2771	0.110000	0.000000	1.000000
2770	0.110000	0.000000	1.000000
2769	0.110000	0.000000	1.000000
2768	0.110000	0.000000	1.000000
2767	0.110000	0.000000	1.000000
2766	0.110000	0.000000	1.000000
2765	0.110000	0.000000	1.000000
2764	0.110000	0.000000	1.000000
2763	0.110000	0.000000	1.000000
2762	0.110000	0.000000	1.000000
2761	0.110000	0.000000	1.000000
2760	0.110000	0.000000	1.000000
2759	0.110000	0.000000	1.000000
2758	0.110000	0.000000	1.000000
2757	0.110000	0.000000	1.000000
2756	0.110000	0.000000	1.000000
2755	0.110000	0.000000	1.000000
2754	0.110000	0.000000	1.000000
2753	0.110000	0.000000	1.000000
2752	0.110000	0.000000	1.000000
2751	0.110000	0.000000	1.000000
2750	0.110000	0.000000	1.000000
2749	0.110000	0.000000	1.000000
2748	0.110000	0.000000	1.000000
2747	0.110000	0.000000	1.000000
2746	0.110000	0.000000	1.000000
2745	0.110000	0.000000	1.000000
2744	0.110000	0.000000	1.000000
2743	0.110000	0.000000	1.000000
2742	0.110000	0.000000	1.000000
2741	0.110000	0.000000	1.000000
2740	0.110000	0.000000	1.000000
2739	0.110000	0.000000	1.000000
2738	0.110000	0.000000	1.000000
2737	0.110000	0.000000	1.000000
2736	0.110000	0.000000	1.000000
2735	0.110000	0.000000	1.000000
2734	0.110000	0.000000	1.000000
2733	0.110000	0.000000	1.000000
2732	0.110000	0.000000	1.000000
2731	0.110000	0.000000	1.000000
2730	0.110000	0.000000	1.000000
2729	0.110000	0.000000	1.000000
2728	0.110000	0.000000	1.000000
2727	0.110000	0.000000	1.000000
2726	0.110000	0.000000	1.000000
2725	0.110000	0.000000	1.000000
2724	0.110000	0.000000	1.000000
2723	0.110000	0.000000	1.000000
2722	0.110000	0.000000	1.000000
2721	0.110000	0.000000	1.000000
2720	0.110000	0.000000	1.000000
2719	0.110000	0.000000	1.000000
2718	0.110000	0.000000	1.000000
2717	0.110000	0.000000	1.000000
2716	0.110000	0.000000	1.000000
2715	0.110000	0.000000	1.000000
2714	0.110000	0.000000	1.000000
2713	0.110000	0.000000	1.000000
2712	0.110000	0.000000	1.000000
2711	0.110000	0.000000	1.000000
2710	0.110000	0.000000	1.000000
2709	0.110000	0.000000	1.000000
2708	0.110000	0.000000	1.000000
2707	0.110000	0.000000	1.000000
2706	0.110000	0.000000	1.000000
2705	0.110000	0.000000	1.000000
2704	0.110000	0.000000	1.000000
2703	0.110000	0.000000	1.000000
2702	0.110000	0.000000	1.000000
2701	0.110000	0.000000	1.000000
2700	0.110000	0.000000	1.000000
2699	0.110000	0.000000	1.000000
2698	0.110000	0.000000	1.000000
2697	0.110000	0.000000	1.000000
2696	0.110000	0.000000	1.000000
2695	0.110000	0.000000	1.000000
2694	0.110000	0.000000	1.000000
2693	0.110000	0.000000	1.000000
2692	0.110000	0.000000	1.000000
2691	0.110000	0.000000	1.000000
2690	0.110000	0.000000	1.000000
2689	0.110000	0.000000	1.000000
2688	0.110000	0.000000	1.000000
2687	0.110000	0.000000	1.000000
2686	0.110000	0.000000	1.000000
2685	0.110000	0.000000	1.000000
2684	0.110000	0.000000	1.000000
2683	0.110000	0.000000	1.000000
2682	0.110000	0.000000	1.000000
2681	0.110000	0.000000	1.000000
2680	0.110000	0.000000	1.000000
2679	0.110000	0.000000	1.000000
2678	0.110000	0.000000	1.000000
2677	0.110000	0.000000	1.000000
2676	0.110000	0.000000	1.000000
2675	0.110000	0.000000	1.000000
2674	0.110000	0.000000	1.000000
2673	0.110000	0.000000	1.000000
2672	0.110000	0.000000	1.000000
2671	0.110000	0.000000	1.000000
2670	0.110000	0.000000	1.000000
2669	0.110000	0.000000	1.000000
2668	0.110000	0.000000	1.000000
2667	0.110000	0.000000	1.000000
2666	0.110000	0.000000	1.000000
2665	0.110000	0.000000	1.000000
2664	0.110000	0.000000	1.000000
2663	0.110000	0.000000	1.000000
2662	0.110000	0.000000	1.000000
2661	0.110000	0.000000	1.000000
2660	0.110000	0.000000	1.000000
2659	0.110000	0.000000	1.000000
2658	0.110000	0.000000	1.000000
2657	0.110000	0.000000	1.000000
2656	0.110000	0.000000	1.000000
2655	0.110000	0.000000	1.000000
2654	0.110000	0.000000	1.000000
2653	0.110000	0.000000	1.000000
2652	0.110000	0.000000	1.000000
2651	0.110000	0.000000	1.000000
2650	0.110000	0.000000	1.000000
2649	0.110000	0.000000	1.000000
2648	0.110000	0.000000	1.000000
2647	0.110000	0.000000	1.000000
2646	0.110000	0.000000	1.000000
2645	0.110000	0.000000	1.000000
2644	0.110000	0.000000	1.000000
2643	0.110000	0.000000	1.000000
2642	0.110000	0.000000	1.000000
2641	0.110000	0.000000	1.000000
2640	0.110000	0.000000	1.000000
2639	0.110000	0.000000	1.000000
2638	0.110000	0.000000	1.000000
2637	0.110000	0.000000	1.000000
2636	0.110000	0.000000	1.000000
2635	0.110000	0.000000	1.000000
2634	0.110000	0.000000	1.000000
2633	0.110000	0.000000	1.000000
2632	0.110000	0.000000	1.000000
2631	0.110000	0.000000	1.000000
2630	0.110000	0.000000	1.000000
2629	0.110000	0.000000	1.000000
2628	0.110000	0.000000	1.000000
2627	0.110000	0.000000	1.000000
2626	0.110000	0.000000	1.000000
2625	0.110000	0.000000	1.000000
2624	0.110000	0.000000	1.000000
2623	0.110000	0.000000	1.000000
2622	0.110000	0.000000	1.000000
2621	0.110000	0.000000	1.000000
2620	0.110000	0.000000	1.000000
2619	0.110000	0.000000	1.000000
2618	0.110000	0.000000	1.000000
2617	0.110000	0.000000	1.000000
2616	0.110000	0.000000	1.000000
2615	0.110000	0.000000	1.000000
2614	0.110000	0.000000	1.000000
2613	0.110000	0.000000	1.000000
2612	0.110000	0.000000	1.000000
2611	0.110000	0.000000	1.000000
2610	0.110000	0.000000	1.000000
2609	0.110000	0.000000	1.000000
2608	0.110000	0.000000	1.000000
2607	0.110000	0.000000	1.000000
2606	0.110000	0.000000	1.000000
2605	0.110000	0.000000	1.000000
2604	0.110000	0.000000	1.000000
2603	0.110000	0.000000	1.000000
2602	0.110000	0.000000	1.000000
2601	0.110000	0.000000	1.000000
2600	0.110000	0.000000	1.000000
2599	0.110000	0.000000	1.000000
2598	0.110000	0.000000	1.000000
2597	0.110000	0.000000	1.000000
2596	0.110000	0.000000	1.000000
2595	0.110000	0.000000	1.000000
2594	0.110000	0.000000	1.000000
2593	0.110000	0.000000	1.000000
2592	0.110000	0.000000	1.000000
2591	0.110000	0.000000	1.000000
2590	0.110000	0.000000	1.000000
2589	0.110000	0.000000	1.000000
2588	0.110000	0.000000	1.000000
2587	0.110000	0.000000	1.000000
2586	0.110000	0.000000	1.000000
2585	0.110000	0.000000	1.000000
2584	0.110000	0.000000	1.000000
2583	0.110000	0.000000	1.000000
2582	0.110000	0.000000	1.000000
2581	0.110000	0.000000	1.000000
2580	0.110000	0.000000	1.000000
2579	0.110000	0.000000	1.000000
2578	0.110000	0.000000	1.000000
2577	0.110000	0.000000	1.000000
2576	0.110000	0.000000	1.000000
2575	0.110000	0.000000	1.000000
2574	0.110000	0.000000	1.000000
2573	0.110000	0.000000	1.000000
2572	0.110000	0.000000	1.000000
2571	0.110000	0.000000	1.000000
2570	0.110000	0.000000	1.000000
2569	0.110000	0.000000	1.000000
2568	0.110000	0.000000	1.000000
2567	0.110000	0.000000	1.000000
2566	0.110000	0.000000	1.000000
2565	0.110000	0.000000	1.000000
2564	0.110000	0.000000	1.000000
2563	0.110000	0.000000	1.000000
2562	0.110000	0.000000	1.000000
2561	0.110000	0.000000	1.000000
2560	0.110000	0.000000	1.000000
2559	0.110000	0.000000	1.000000
2558	0.110000	0.000000	1.000000
2557	0.110000	0.000000	1.000000
2556	0.110000	0.000000	1.000000
2555	0.110000	0.000000	1.000000
2554	0.110000	0.000000	1.000000
2553	0.110000	0.000000	1.000000
2552	0.110000	0.000000	1.000000
2551	0.110000	0.000000	1.000000
2550	0.110000	0.000000	1.000000
2549	0.110000	0.000000	1.000000
2548	0.110000	0.000000	1.000000
2547	0.110000	0.000000	1.000000
2546	0.110000	0.000000	1.000000
2545	0.110000	0.000000	1.000000
2544	0.110000	0.000000	1.000000
2543	0.110000	0.000000	1.000000
2542	0.110000	0.000000	1.000000
2541	0.110000	0.000000	1.000000
2540	0.110000	0.000000	1.000000
2539	0.110000	0.000000	1.000000
2538	0.110000	0.000000	1.000000
2537	0.110000	0.000000	1.000000
2536	0.110000	0.000000	1.000000
2535	0.110000	0.000000	1.000000
2534	0.110000	0.000000	1.000000
2533	0.110000	0.000000	1.000000
2532	0.110000	0.000000	1.000000
2531	0.110000	0.000000	1.000000
2530	0.110000	0.000000	1.000000
2529	0.110000	0.000000	1.000000
2528	0.110000	0.000000	1.000000
2527	0.110000	0.000000	1.000000
2526	0.110000	0.000000	1.000000
2525	0.110000	0.000000	1.000000
2524	0.110000	0.000000	1.000000
2523	0.110000	0.000000	1.000000
2522	0.110000	0.000000	1.000000
2521	0.110000	0.000000	1.000000
2520	0.110000	0.000000	1.000000
2519	0.110000	0.000000	1.000000
2518	0.110000	0.000000	1.000000
2517	0.110000	0.000000	1.000000
2516	0.110000	0.000000	1.000000
2515	0.110000	0.000000	1.000000
2514	0.110000	0.000000	1.000000
2513	0.110000	0.000000	1.000000
2512	0.110000	0.000000	1.000000
2511	0.110000	0.000000	1.000000
2510	0.110000	0.000000	1.000000
2509	0.110000	0.000000	1.000000
2508	0.110000	0.000000	1.000000
2507	0.110000	0.000000	1.000000
2506	0.110000	0.000000	1.000000
2505	0.110000	0.000000	1.000000
2504	0.110000	0.000000	1.000000
2503	0.110000	0.000000	1.000000
2502	0.110000	0.000000	1.000000
2501	0.110000	0.000000	1.000000
2500	0.110000	0.000000	1.000000
2499	0.115718	0.000000	1.000000
2498	0.121437	0.000000	1.000000
2497	0.127155	0.000000	1.000000
2496	0.132874	0.000000	1.000000
2495	0.138592	0.000000	1.000000
2494	0.144310	0.000000	1.000000
2493	0.150029	0.000000	1.000000
2492	0.155747	0.000000	1.000000
2491	0.161466	0.000000	1.000000
2490	0.167184	0.000000	1.000000
2489	0.172902	0.000000	1.000000
2488	0.178621	0.000000	1.000000
2487	0.184339	0.000000	1.000000
2486	0.190057	0.000000	1.000000
2485	0.195776	0.000000	1.000000
2484	0.201494	0.000000	1.000000
2483	0.207213	0.000000	1.000000
2482	0.212931	0.000000	1.000000
2481	0.218649	0.000000	1.000000
2480	0.224368	0.000000	1.000000
2479	0.230086	0.000000	1.000000
2478	0.235805	0.000000	1.000000
2477	0.241523	0.000000	1.000000
2476	0.247241	0.000000	1.000000
2475	0.252960	0.000000	1.000000
2474	0.258678	0.000000	1.000000
2473	0.264397	0.000000	1.000000
2472	0.270115	0.000000	1.000000
2471	0.275833	0.000000	1.000000
2470	0.281552	0.000000	1.000000
2469	0.287270	0.000000	1.000000
2468	0.292989	0.000000	1.000000
2467	0.298707	0.000000	1.000000
2466	0.304425	0.000000	1.000000
2465	0.310144	0.000000	1.000000
2464	0.315862	0.000000	1.000000
2463	0.321580	0.000000	1.000000
2462	0.327299	0.000000	1.000000
2461	0.333017	0.000000	1.000000
2460	0.338736	0.000000	1.000000
2459	0.344454	0.000000	1.000000
2458	0.350172	0.000000	1.000000
2457	0.355891	0.000000	1.000000
2456	0.361609	0.000000	1.000000
2455	0.367328	0.000000	1.000000
2454	0.373046	0.000000	1.000000
2453	0.378764	0.000000	1.000000
2452	0.384483	0.000000	1.000000
2451	0.390201	0.000000	1.000000
2450	0.395920	0.000000	1.000000
2449	0.401638	0.000000	1.000000
2448	0.407356	0.000000	1.000000
2447	0.413075	0.000000	1.000000
2446	0.418793	0.000000	1.000000
2445	0.424511	0.000000	1.000000
2444	0.430230	0.000000	1.000000
2443	0.435948	0.000000	1.000000
2442	0.441667	0.000000	1.000000
2441	0.447385	0.000000	1.000000
2440	0.453103	0.000000	1.000000
2439	0.458822	0.000000	1.000000
2438	0.464540	0.000000	1.000000
2437	0.470259	0.000000	1.000000
2436	0.475977	0.000000	1.000000
2435	0.481695	0.000000	1.000000
2434	0.487414	0.000000	1.000000
2433	0.493132	0.000000	1.000000
2432	0.498851	0.000000	1.000000
2431	0.504569	0.000000	1.000000
2430	0.510287	0.000000	1.000000
2429	0.516006	0.000000	1.000000
2428	0.521724	0.000000	1.000000
2427	0.527443	0.000000	1.000000
2426	0.533161	0.000000	1.000000
2425	0.538879	0.000000	1.000000
2424	0.544598	0.000000	1.000000
2423	0.550316	0.000000	1.000000
2422	0.556034	0.000000	1.000000
2421	0.561753	0.000000	1.000000
2420	0.567471	0.000000	1.000000
2419	0.573190	0.000000	1.000000
2418	0.578908	0.000000	1.000000
2417	0.584626	0.000000	1.000000
2416	0.590345	0.000000	1.000000
2415	0.596063	0.000000	1.000000
2414	0.601782	0.000000	1.000000
2413	0.607500	0.000000	1.000000
2412	0.613218	0.000000	1.000000
2411	0.618937	0.000000	1.000000
2410	0.624655	0.000000	1.000000
2409	0.630374	0.000000	1.000000
2408	0.636092	0.000000	1.000000
2407	0.641810	0.000000	1.000000
2406	0.647529	0.000000	1.000000
2405	0.653247	0.000000	1.000000
2404	0.658966	0.000000	1.000000
2403	0.664684	0.000000	1.000000
2402	0.670402	0.000000	1.000000
2401	0.676121	0.000000	1.000000
2400	0.681839	0.000000	1.000000
2399	0.687557	0.000000	1.000000
2398	0.693276	0.000000	1.000000
2397	0.698994	0.000000	1.000000
2396	0.704713	0.000000	1.000000
2395	0.710431	0.000000	1.000000
2394	0.716149	0.000000	1.000000
2393	0.721868	0.000000	1.000000
2392	0.727586	0.000000	1.000000
2391	0.733305	0.000000	1.000000
2390	0.739023	0.000000	1.000000
2389	0.744741	0.000000	1.000000
2388	0.750460	0.000000	1.000000
2387	0.756178	0.000000	1.000000
2386	0.761897	0.000000	1.000000
2385	0.767615	0.000000	1.000000
2384	0.773333	0.000000	1.000000
2383	0.779052	0.000000	1.000000
2382	0.784770	0.000000	1.000000
2381	0.790489	0.000000	1.000000
2380	0.796207	0.000000	1.000000
2379	0.801925	0.000000	1.000000
2378	0.807644	0.000000	1.000000
2377	0.813362	0.000000	1.000000
2376	0.819080	0.000000	1.000000
2375	0.824799	0.000000	1.000000
2374	0.830517	0.000000	1.000000
2373	0.836236	0.000000	1.000000
2372	0.841954	0.000000	1.000000
2371	0.847672	0.000000	1.000000
2370	0.853391	0.000000	1.000000
2369	0.859109	0.000000	1.000000
2368	0.864828	0.000000	1.000000
2367	0.870546	0.000000	1.000000
2366	0.876264	0.000000	1.000000
2365	0.881983	0.000000	1.000000
2364	0.887701	0.000000	1.000000
2363	0.893420	0.000000	1.000000
2362	0.899138	0.000000	1.000000
2361	0.904856	0.000000	1.000000
2360	0.910575	0.000000	1.000000
2359	0.916293	0.000000	1.000000
2358	0.922011	0.000000	1.000000
2357	0.927730	0.000000	1.000000
2356	0.933448	0.000000	1.000000
2355	0.939167	0.000000	1.000000
2354	0.944885	0.000000	1.000000
2353	0.950603	0.000000	1.000000
2352	0.956322	0.000000	1.000000
2351	0.962040	0.000000	1.000000
2350	0.967759	0.000000	1.000000
2349	0.973477	0.000000	1.000000
2348	0.979195	0.000000	1.000000
2347	0.984914	0.000000	1.000000
2346	0.990632	0.000000	1.000000
2345	0.996351	0.000000	1.000000
2344	1.002069	0.000000	1.000000
2343	1.007787	0.000000	1.000000
2342	1.013506	0.000000	1.000000
2341	1.019224	0.000000	1.000000
2340	1.024943	0.000000	1.000000
2339	1.030661	0.000000	1.000000
2338	1.036379	0.000000	1.000000
2337	1.042098	0.000000	1.000000
2336	1.047816	0.000000	1.000000
2335	1.053534	0.000000	1.000000
2334	1.059253	0.000000	1.000000
2333	1.064971	0.000000	1.000000
2332	1.070690	0.000000	1.000000
2331	1.076408	0.000000	1.000000
2330	1.082126	0.000000	1.000000
2329	1.087845	0.000000	1.000000
2328	1.093563	0.000000	1.000000
2327	1.099282	0.000000	1.000000
2326	1.105000	0.000000	1.000000
2325	1.110718	0.000000	1.000000
2324	1.116437	0.000000	1.000000
2323	1.122155	0.000000	1.000000
2322	1.127874	0.000000	1.000000
2321	1.133592	0.000000	1.000000
2320	1.139310	0.000000	1.000000
2319	1.145029	0.000000	1.000000
2318	1.150747	0.000000	1.000000
2317	1.156466	0.000000	1.000000
2316	1.162184	0.000000	1.000000
2315	1.167902	0.000000	1.000000
2314	1.173621	0.000000	1.000000
2313	1.179339	0.000000	1.000000
2312	1.185057	0.000000	1.000000
2311	1.190776	0.000000	1.000000
2310	1.196494	0.000000	1.000000
2309	1.202213	0.000000	1.000000
2308	1.207931	0.000000	1.000000
2307	1.213649	0.000000	1.000000
2306	1.219368	0.000000	1.000000
2305	1.225086	0.000000	1.000000
2304	1.230805	0.000000	1.000000
2303	1.236523	0.000000	1.000000
2302	1.242241	0.000000	1.000000
2301	1.247960	0.000000	1.000000
2300	1.253678	0.000000	1.000000
2299	1.259397	0.000000	1.000000
2298	1.265115	0.000000	1.000000
2297	1.270833	0.000000	1.000000
2296	1.276552	0.000000	1.000000
2295	1.282270	0.000000	1.000000
2294	1.287989	0.000000	1.000000
2293	1.293707	0.000000	1.000000
2292	1.299425	0.000000	1.000000
2291	1.305144	0.000000	1.000000
2290	1.310862	0.000000	1.000000
2289	1.316580	0.000000	1.000000
2288	1.322299	0.000000	1.000000
2287	1.328017	0.000000	1.000000
2286	1.333736	0.000000	1.000000
2285	1.339454	0.000000	1.000000
2284	1.345172	0.000000	1.000000
2283	1.350891	0.000000	1.000000
2282	1.356609	0.000000	1.000000
2281	1.362328	0.000000	1.000000
2280	1.368046	0.000000	1.000000
2279	1.373764	0.000000	1.000000
2278	1.379483	0.000000	1.000000
2277	1.385201	0.000000	1.000000
2276	1.390920	0.000000	1.000000
2275	1.396638	0.000000	1.000000
2274	1.402356	0.000000	1.000000
2273	1.408075	0.000000	1.000000
2272	1.413793	0.000000	1.000000
2271	1.419511	0.000000	1.000000
2270	1.425230	0.000000	1.000000
2269	1.430948	0.000000	1.000000
2268	1.436667	0.000000	1.000000
2267	1.442385	0.000000	1.000000
2266	1.448103	0.000000	1.000000
2265	1.453822	0.000000	1.000000
2264	1.459540	0.000000	1.000000
2263	1.465259	0.000000	1.000000
2262	1.470977	0.000000	1.000000
2261	1.476695	0.000000	1.000000
2260	1.482414	0.000000	1.000000
2259	1.488132	0.000000	1.000000
2258	1.493851	0.000000	1.000000
2257	1.499569	0.000000	1.000000
2256	1.505287	0.000000	1.000000
2255	1.511006	0.000000	1.000000
2254	1.516724	0.000000	1.000000
2253	1.522443	0.000000	1.000000
2252	1.528161	0.000000	1.000000
2251	1.533879	0.000000	1.000000
2250	1.539598	0.000000	1.000000
2249	1.545316	0.000000	1.000000
2248	1.551034	0.000000	1.000000
2247	1.556753	0.000000	1.000000
2246	1.562471	0.000000	1.000000
2245	1.568190	0.000000	1.000000
2244	1.573908	0.000000	1.000000
2243	1.579626	0.000000	1.000000
2242	1.585345	0.000000	1.000000
2241	1.591063	0.000000	1.000000
2240	1.596782	0.000000	1.000000
2239	1.602500	0.000000	1.000000
2238	1.608218	0.000000	1.000000
2237	1.613937	0.000000	1.000000
2236	1.619655	0.000000	1.000000
2235	1.625374	0.000000	1.000000
2234	1.631092	0.000000	1.000000
2233	1.636810	0.000000	1.000000
2232	1.642529	0.000000	1.000000
2231	1.648247	0.000000	1.000000
2230	1.653966	0.000000	1.000000
2229	1.659684	0.000000	1.000000
2228	1.665402	0.000000	1.000000
2227	1.671121	0.000000	1.000000
2226	1.676839	0.000000	1.000000
2225	1.682557	0.000000	1.000000
2224	1.688276	0.000000	1.000000
2223	1.693994	0.000000	1.000000
2222	1.699713	0.000000	1.000000
2221	1.705431	0.000000	1.000000
2220	1.711149	0.000000	1.000000
2219	1.716868	0.000000	1.000000
2218	1.722586	0.000000	1.000000
2217	1.728305	0.000000	1.000000
2216	1.734023	0.000000	1.000000
2215	1.739741	0.000000	1.000000
2214	1.745460	0.000000	1.000000
2213	1.751178	0.000000	1.000000
2212	1.756897	0.000000	1.000000
2211	1.762615	0.000000	1.000000
2210	1.768333	0.000000	1.000000
2209	1.774052	0.000000	1.000000
2208	1.779770	0.000000	1.000000
2207	1.785489	0.000000	1.000000
2206	1.791207	0.000000	1.000000
2205	1.796925	0.000000	1.000000
2204	1.802644	0.000000	1.000000
2203	1.808362	0.000000	1.000000
2202	1.814080	0.000000	1.000000
2201	1.819799	0.000000	1.000000
2200	1.825517	0.000000	1.000000
2199	1.831236	0.000000	1.000000
2198	1.836954	0.000000	1.000000
2197	1.842672	0.000000	1.000000
2196	1.848391	0.000000	1.000000
2195	1.854109	0.000000	1.000000
2194	1.859828	0.000000	1.000000
2193	1.865546	0.000000	1.000000
2192	1.871264	0.000000	1.000000
2191	1.876983	0.000000	1.000000
2190	1.882701	0.000000	1.000000
2189	1.888420	0.000000	1.000000
2188	1.894138	0.000000	1.000000
2187	1.899856	0.000000	1.000000
2186	1.905575	0.000000	1.000000
2185	1.911293	0.000000	1.000000
2184	1.917011	0.000000	1.000000
2183	1.922730	0.000000	1.000000
2182	1.928448	0.000000	1.000000
2181	1.934167	0.000000	1.000000
2180	1.939885	0.000000	1.000000
2179	1.945603	0.000000	1.000000
2178	1.951322	0.000000	1.000000
2177	1.957040	0.000000	1.000000
2176	1.962759	0.000000	1.000000
2175	1.968477	0.000000	1.000000
2174	1.974195	0.000000	1.000000
2173	1.979914	0.000000	1.000000
2172	1.985632	0.000000	1.000000
2171	1.991351	0.000042	0.999971
2170	1.997069	0.000218	0.999849
2169	2.002787	0.000394	0.999727
2168	2.008506	0.000570	0.999605
2167	2.014224	0.000747	0.999483
2166	2.019943	0.000923	0.999360
2165	2.025661	0.001099	0.999238
2164	2.031379	0.001276	0.999116
2163	2.037098	0.001452	0.998994
2162	2.042816	0.001628	0.998872
2161	2.048534	0.001804	0.998750
2160	2.054253	0.001981	0.998628
2159	2.059971	0.002157	0.998506
2158	2.065690	0.002333	0.998384
2157	2.071408	0.002509	0.998262
2156	2.077126	0.002686	0.998140
2155	2.082845	0.002862	0.998018
2154	2.088563	0.003038	0.997896
2153	2.094282	0.003215	0.997774
2152	2.100000	0.003391	0.997652
2151	2.100000	0.003391	0.997652
2150	2.100000	0.003391	0.997652
2149	2.100000	0.003391	0.997652
2148	2.100000	0.003391	0.997652
2147	2.100000	0.003391	0.997652
2146	2.100000	0.003391	0.997652
2145	2.100000	0.003391	0.997652
2144	2.100000	0.003391	0.997652
2143	2.100000	0.003391	0.997652
2142	2.100000	0.003391	0.997652
2141	2.100000	0.003391	0.997652
2140	2.100000	0.003391	0.997652
2139	2.100000	0.003391	0.997652
2138	2.100000	0.003391	0.997652
2137	2.100000	0.003391	0.997652
2136	2.100000	0.003391	0.997652
2135	2.100000	0.003391	0.997652
2134	2.100000	0.003391	0.997652
2133	2.100000	0.003391	0.997652
2132	2.100000	0.003391	0.997652
2131	2.100000	0.003391	0.997652
2130	2.100000	0.003391	0.997652
2129	2.100000	0.003391	0.997652
2128	2.100000	0.003391	0.997652
2127	2.100000	0.003391	0.997652
2126	2.100000	0.003391	0.997652
2125	2.100000	0.003391	0.997652
2124	2.100000	0.003391	0.997652
2123	2.100000	0.003391	0.997652
2122	2.100000	0.003391	0.997652
2121	2.100000	0.003391	0.997652
2120	2.100000	0.003391	0.997652
2119	2.100000	0.003391	0.997652
2118	2.100000	0.003391	0.997652
2117	2.100000	0.003391	0.997652
2116	2.100000	0.003391	0.997652
2115	2.100000	0.003391	0.997652
2114	2.100000	0.003391	0.997652
2113	2.100000	0.003391	0.997652
2112	2.100000	0.003391	0.997652
2111	2.100000	0.003391	0.997652
2110	2.100000	0.003391	0.997652
2109	2.100000	0.003391	0.997652
2108	2.100000	0.003391	0.997652
2107	2.100000	0.003391	0.997652
2106	2.100000	0.003391	0.997652
2105	2.100000	0.003391	0.997652
2104	2.100000	0.003391	0.997652
2103	2.100000	0.003391	0.997652
2102	2.100000	0.003391	0.997652
2101	2.100000	0.003391	0.997652
2100	2.100000	0.003391	0.997652
2099	2.100000	0.003391	0.997652
2098	2.100000	0.003391	0.997652
